IrriCount,SMonth,clast,crop,crop_covered_area,ctransp,irrisource,irritype,season,water_cov,y
3,12,9,4,1.0963054472254117,0,2,2,1,-0.23065050474146706,1
4,03,7,4,0.8296698148191147,0,1,0,1,-0.23065050474146706,1
4,12,7,4,0.5630341824128179,1,0,2,1,-0.5889286768665969,1
2,12,7,4,0.8296698148191147,2,0,0,1,-0.18586573322582584,1
3,12,9,4,0.3630574581080953,2,1,0,1,-0.6784982198978794,0
4,12,7,4,-0.37019053100922106,1,1,2,1,-0.6337134483822381,1
5,08,7,4,1.0963054472254117,0,1,2,1,-0.1410809617101846,1
2,07,7,4,1.562917803936431,1,1,0,1,-0.18586573322582584,1
5,05,7,4,1.2962821715301343,1,0,2,1,-0.09629619019454337,1
3,06,9,4,-0.37019053100922106,2,2,2,1,-0.1410809617101846,2
3,11,7,4,1.162964355326986,1,0,0,1,-0.18586573322582584,1
5,03,7,4,0.4297163662096695,0,2,2,1,-0.2754352762571083,1
4,05,7,4,-0.2368727148060726,1,1,2,1,-0.051511418678902146,1
3,11,7,4,0.6296930905143922,1,2,0,1,-0.7680677629291618,1
3,12,7,4,0.3630574581080953,0,1,2,1,-0.18586573322582584,1
3,11,7,4,-0.2368727148060726,0,0,2,1,0.03805812435238031,1
2,11,7,4,-0.30353162290764685,1,2,0,1,-0.006726647163260918,1
3,12,9,4,0.2963985500065211,1,1,0,1,-0.7680677629291618,1
4,05,9,4,0.9629876310222631,2,2,0,1,-0.18586573322582584,1
5,11,9,4,1.0296465391238374,0,2,0,1,0.08284289586802154,1
5,12,9,4,0.029762917600224235,0,0,0,1,-0.09629619019454337,0
4,06,9,4,-0.37019053100922106,2,2,0,1,-0.2754352762571083,1
2,11,7,4,-0.10355489860292419,2,0,0,1,-0.09629619019454337,1
2,12,7,4,1.562917803936431,2,0,0,1,-0.7232829914135206,1
5,04,9,4,0.9629876310222631,2,2,0,1,-0.23065050474146706,1
3,12,7,4,0.16308073380337265,1,2,2,1,-0.6337134483822381,1
2,08,9,4,0.2963985500065211,2,0,0,1,0.03805812435238031,1
3,11,7,4,0.896328722920689,0,2,0,1,-0.6784982198978794,0
2,10,7,4,0.16308073380337265,0,0,2,1,-0.32022004777274954,1
2,12,7,4,0.16308073380337265,2,1,0,1,-0.006726647163260918,1
5,02,9,4,1.0296465391238374,0,0,2,1,-0.409789590804032,1
2,02,7,4,-0.30353162290764685,2,2,2,1,-0.49935913383531444,2
2,12,7,4,0.8296698148191147,2,1,0,1,-0.09629619019454337,1
2,05,7,4,0.16308073380337265,2,1,2,1,-0.5889286768665969,1
2,06,9,4,1.4295999877332828,0,0,2,1,-0.23065050474146706,1
2,12,7,4,0.09642182570179844,1,0,0,1,0.08284289586802154,1
3,11,9,4,0.8296698148191147,2,2,0,1,-0.09629619019454337,1
3,11,7,4,0.7630109067175406,0,1,0,1,-0.5889286768665969,1
4,01,7,4,0.4297163662096695,0,2,0,1,0.03805812435238031,1
2,03,9,4,-0.37019053100922106,0,1,0,1,-0.23065050474146706,1
5,08,7,4,-0.1702138067044984,2,0,0,1,0.03805812435238031,1
2,12,7,4,0.8296698148191147,0,0,2,1,-0.32022004777274954,1
5,11,9,4,1.4295999877332828,1,2,0,1,-0.6337134483822381,1
3,11,7,4,1.4295999877332828,0,1,0,1,-0.6337134483822381,1
5,05,9,4,0.029762917600224235,2,2,2,1,-0.36500481928839074,3
4,12,9,4,-0.03689599050134998,1,1,0,1,0.08284289586802154,1
3,12,9,4,-0.10355489860292419,2,2,0,1,-0.18586573322582584,1
5,11,7,4,0.22973964190494686,1,0,2,1,-0.051511418678902146,1
5,12,7,4,0.2963985500065211,0,2,0,1,-0.5441439053509557,1
5,12,7,4,0.6963519986159663,0,1,2,1,-0.5889286768665969,1
4,11,9,4,0.7630109067175406,0,2,0,1,-0.4545743623196732,1
2,11,9,4,0.16308073380337265,0,0,2,1,-0.5441439053509557,1
5,12,7,4,1.162964355326986,2,0,2,1,-0.006726647163260918,1
4,12,9,4,1.4295999877332828,2,2,2,1,-0.7232829914135206,1
3,03,7,4,1.162964355326986,0,0,0,1,-0.23065050474146706,1
2,11,7,4,1.562917803936431,1,0,2,1,-0.23065050474146706,1
3,12,7,4,0.896328722920689,2,1,2,1,-0.4545743623196732,3
4,11,7,4,0.4297163662096695,2,0,0,1,-0.23065050474146706,1
2,12,7,4,-0.30353162290764685,2,0,0,1,-0.051511418678902146,1
3,12,9,4,0.6963519986159663,0,1,0,1,-0.7680677629291618,1
3,02,7,4,1.0963054472254117,0,0,0,1,-0.4545743623196732,1
5,07,9,4,0.49637527431124373,2,1,2,1,-0.5441439053509557,1
4,12,7,4,-0.10355489860292419,1,0,2,1,-0.7680677629291618,1
2,09,9,4,0.16308073380337265,1,0,0,1,0.03805812435238031,1
5,01,9,4,1.2962821715301343,1,0,0,1,-0.7232829914135206,1
4,03,9,4,0.2963985500065211,0,2,0,1,0.12762766738366277,1
3,11,7,4,-0.03689599050134998,0,1,0,1,0.08284289586802154,1
2,10,9,4,0.6296930905143922,0,0,0,1,-0.32022004777274954,1
4,12,9,4,-0.43684943911079527,1,2,0,1,0.12762766738366277,1
3,03,9,4,1.22962326342856,0,1,2,1,-0.2754352762571083,1
4,05,9,4,0.6963519986159663,1,1,0,1,-0.5441439053509557,1
5,01,7,4,1.22962326342856,2,1,0,1,-0.18586573322582584,1
4,11,9,4,0.49637527431124373,0,2,2,1,-0.6337134483822381,1
3,09,9,4,0.7630109067175406,2,1,2,1,-0.2754352762571083,2
5,04,7,4,1.3629410796317085,0,2,2,1,-0.49935913383531444,1
5,12,9,4,-0.43684943911079527,2,1,0,1,-0.051511418678902146,0
3,03,7,4,1.4962588958348568,2,0,0,1,-0.1410809617101846,1
3,11,7,4,-0.1702138067044984,2,1,0,1,-0.4545743623196732,1
2,11,9,4,0.49637527431124373,1,2,0,1,-0.49935913383531444,1
4,09,7,4,1.562917803936431,2,0,0,1,-0.051511418678902146,1
4,11,9,4,-0.30353162290764685,2,1,2,1,-0.09629619019454337,1
5,11,9,4,-0.43684943911079527,2,1,2,1,-0.32022004777274954,1
2,11,7,4,0.029762917600224235,2,2,0,1,-0.409789590804032,1
3,10,2,0,-1.5033919687359827,1,1,0,1,-1.3054850211168565,1
2,11,9,0,-0.5701672553139436,2,0,2,1,-1.5294088786950626,1
1,11,2,0,-1.7033686930407053,1,0,0,1,-1.3502697926324978,1
1,11,2,0,-1.036779612024963,1,1,0,1,-0.9024220774760855,1
2,11,9,0,-0.703485071517092,1,0,2,1,-0.8576373059604443,2
1,04,9,0,-1.1700974282281116,0,1,0,1,-1.2607002496012154,1
3,11,2,0,-1.7033686930407053,0,0,0,1,-1.215915478085574,3
2,10,9,0,-1.4367330606344084,0,1,2,1,-1.1711307065699328,1
1,10,9,0,-1.3034152444312601,0,1,0,1,-0.9472068489917267,1
1,11,2,0,0.09642182570179844,0,0,0,1,-1.215915478085574,3
3,07,2,0,-0.5701672553139436,0,1,2,1,-1.4846241071794215,1
1,09,2,0,-1.1034385201265373,0,0,2,1,-1.2607002496012154,1
1,10,2,0,0.22973964190494686,1,1,0,1,-1.3502697926324978,1
2,10,2,0,-0.1702138067044984,1,1,0,1,-1.3054850211168565,1
3,01,2,0,0.22973964190494686,1,0,2,1,-1.6189784217263452,0
1,10,9,0,-1.036779612024963,1,0,0,1,-1.036776392023009,1
1,01,9,0,-1.2367563363296858,0,0,2,1,-1.3502697926324978,1
2,10,9,0,-1.7033686930407053,0,1,2,1,-1.215915478085574,0
1,12,2,0,-1.3034152444312601,0,0,0,1,-1.5294088786950626,1
2,10,9,0,-0.10355489860292419,2,1,0,1,-1.0815611635386504,1
3,10,2,0,-1.1034385201265373,2,1,2,1,-1.2607002496012154,1
2,10,2,0,0.029762917600224235,2,1,0,1,-1.1263459350542917,1
2,11,9,0,-0.43684943911079527,2,1,2,1,-0.9024220774760855,1
2,10,9,0,-1.570050876837557,1,1,0,1,-1.3502697926324978,0
2,10,2,0,-1.1700974282281116,2,1,0,1,-0.8576373059604443,1
2,10,2,0,-0.43684943911079527,0,0,2,1,-0.9472068489917267,1
3,05,2,0,-0.5035083472123695,0,1,2,1,-1.4398393356637802,1
3,11,9,0,-0.7701439796186663,1,0,2,1,-0.8576373059604443,1
3,11,2,0,-1.3034152444312601,0,1,2,1,-0.9024220774760855,1
3,10,2,0,-1.570050876837557,1,1,0,1,-0.9024220774760855,1
2,03,2,0,0.09642182570179844,2,0,0,1,-1.6637631932419863,1
2,11,2,0,-1.1700974282281116,1,1,2,1,-0.8576373059604443,1
1,10,9,0,-1.036779612024963,2,0,2,1,-1.3502697926324978,1
2,10,2,0,0.09642182570179844,1,0,2,1,-1.0815611635386504,1
2,10,2,0,-0.9034617958218147,2,0,0,1,-0.7680677629291618,2
2,02,2,0,-0.7701439796186663,2,1,0,1,-1.6189784217263452,1
1,07,9,0,-0.37019053100922106,1,1,0,1,-1.215915478085574,1
2,10,9,0,-0.6368261634155179,2,0,0,1,-1.1711307065699328,1
2,11,9,0,-0.43684943911079527,2,0,0,1,-0.991991620507368,1
3,11,2,0,-0.37019053100922106,2,0,0,1,-1.4398393356637802,2
2,05,9,0,-0.43684943911079527,1,0,0,1,-1.036776392023009,1
2,11,9,0,-1.036779612024963,1,1,0,1,-0.991991620507368,1
1,11,9,0,-0.6368261634155179,0,0,0,1,-1.5294088786950626,1
2,10,2,0,0.16308073380337265,0,0,2,1,-1.5294088786950626,1
3,11,9,0,-1.3700741525328342,2,1,0,1,-1.395054564148139,1
2,10,9,0,-0.5035083472123695,0,1,0,1,-1.5294088786950626,1
2,10,2,0,-0.2368727148060726,2,0,2,1,-0.7680677629291618,1
2,12,2,0,-0.30353162290764685,2,1,0,1,-1.6189784217263452,1
3,07,9,0,-1.3700741525328342,2,1,0,1,-1.1263459350542917,1
1,11,2,0,-1.2367563363296858,1,0,0,1,-1.4398393356637802,1
3,10,2,0,-1.7700276011422795,2,0,2,1,-0.991991620507368,1
3,11,9,0,-0.10355489860292419,1,1,2,1,-1.036776392023009,1
1,11,2,0,-1.4367330606344084,1,0,0,1,-1.6637631932419863,0
1,10,2,0,-1.4367330606344084,0,1,0,1,-1.6189784217263452,1
3,10,2,0,-0.37019053100922106,2,0,2,1,-1.574193650210704,1
1,10,2,0,0.16308073380337265,0,1,2,1,-0.8576373059604443,1
3,10,9,0,-0.10355489860292419,0,1,2,1,-1.2607002496012154,1
3,10,2,0,-1.4367330606344084,1,0,2,1,-0.9024220774760855,1
3,08,2,0,-0.703485071517092,0,1,2,1,-1.574193650210704,1
1,12,2,0,-0.5701672553139436,1,0,0,1,-1.1263459350542917,1
2,07,2,0,-0.6368261634155179,0,1,0,1,-0.7680677629291618,1
3,11,9,0,-1.4367330606344084,2,0,0,1,-1.4846241071794215,1
2,11,2,0,-0.2368727148060726,0,0,2,1,-1.395054564148139,3
2,10,2,0,-0.5701672553139436,2,0,0,1,-1.574193650210704,1
3,11,9,0,-1.1700974282281116,2,1,0,1,-1.3502697926324978,1
2,10,2,0,-0.2368727148060726,0,0,0,1,-1.2607002496012154,2
3,10,2,0,-1.3034152444312601,1,1,2,1,-1.215915478085574,2
2,10,9,0,-0.43684943911079527,1,0,2,1,-1.036776392023009,1
2,10,2,0,-0.2368727148060726,2,0,0,1,-1.215915478085574,1
2,11,9,0,-1.4367330606344084,1,1,2,1,-0.7680677629291618,1
3,11,9,0,-0.43684943911079527,1,0,2,1,-0.9024220774760855,1
3,04,2,0,-0.1702138067044984,0,1,0,1,-0.9472068489917267,1
2,06,9,0,0.16308073380337265,2,0,2,1,-1.036776392023009,1
3,11,2,0,-1.3700741525328342,2,0,2,1,-1.4846241071794215,1
3,01,9,0,-0.2368727148060726,1,0,0,1,-1.215915478085574,1
3,10,9,0,-1.7700276011422795,2,0,0,1,-0.9472068489917267,1
1,05,2,0,-0.03689599050134998,2,1,0,1,-1.4398393356637802,1
1,01,9,0,-0.6368261634155179,0,1,2,1,-1.3054850211168565,1
3,12,2,0,-0.2368727148060726,2,1,0,1,-1.395054564148139,1
2,10,9,0,0.029762917600224235,2,1,0,1,-1.036776392023009,3
2,01,2,0,-0.1702138067044984,0,1,0,1,-1.3502697926324978,3
2,07,2,0,-0.5035083472123695,2,0,0,1,-0.9024220774760855,1
1,11,2,0,-1.036779612024963,0,0,0,1,-0.8576373059604443,2
2,12,9,0,-0.7701439796186663,2,1,2,1,-1.3054850211168565,1
1,10,9,0,-1.1700974282281116,2,0,2,1,-1.215915478085574,1
1,10,9,0,-0.03689599050134998,0,1,0,1,-0.8576373059604443,1
1,10,9,0,-1.1700974282281116,0,0,2,1,-1.3054850211168565,1
3,08,9,0,-0.9034617958218147,1,0,2,1,-1.6637631932419863,1
3,06,2,0,-0.1702138067044984,0,0,0,1,-1.215915478085574,1
3,03,2,0,-0.5035083472123695,2,1,0,1,-0.812852534444803,1
2,05,2,0,-1.1700974282281116,0,0,0,1,-0.8576373059604443,1
1,11,2,0,-1.1700974282281116,0,1,2,1,-0.812852534444803,1
2,10,9,0,-0.10355489860292419,1,0,0,1,-1.1711307065699328,1
2,10,9,0,-0.1702138067044984,0,0,2,1,-1.036776392023009,1
3,11,9,0,-1.1034385201265373,0,1,2,1,-1.395054564148139,1
2,11,2,0,-0.30353162290764685,0,0,2,1,-0.7680677629291618,1
2,06,9,0,-1.7033686930407053,2,1,2,1,-1.6637631932419863,2
3,11,9,0,-0.1702138067044984,1,0,0,1,-1.1263459350542917,2
3,11,9,0,-0.5035083472123695,1,0,2,1,-1.036776392023009,1
1,11,9,0,-1.3034152444312601,2,1,2,1,-0.991991620507368,0
1,05,9,0,0.16308073380337265,2,1,0,1,-1.6189784217263452,1
1,10,9,0,-0.30353162290764685,2,1,0,1,-1.1263459350542917,1
3,09,9,0,0.09642182570179844,1,1,0,1,-1.6189784217263452,1
3,10,9,0,0.22973964190494686,1,0,2,1,-1.2607002496012154,1
3,11,2,0,-1.3700741525328342,0,1,2,1,-0.812852534444803,1
1,10,9,0,-1.3034152444312601,0,1,2,1,-1.4846241071794215,1
2,03,9,0,-1.7700276011422795,2,0,0,1,-1.574193650210704,2
1,10,2,0,-0.43684943911079527,0,1,0,1,-1.574193650210704,1
1,10,2,0,-1.7033686930407053,0,1,2,1,-1.395054564148139,1
2,01,9,0,-0.6368261634155179,2,1,2,1,-1.5294088786950626,1
1,09,9,0,-0.8368028877202405,0,0,0,1,-0.991991620507368,1
3,11,2,0,-1.7700276011422795,1,1,2,1,-0.9472068489917267,1
3,10,2,0,-1.5033919687359827,1,1,2,1,-1.1263459350542917,1
2,10,9,0,-1.7033686930407053,2,0,2,1,-1.5294088786950626,1
3,05,2,0,-0.5035083472123695,1,1,2,1,-0.9472068489917267,1
1,10,2,0,-1.636709784939131,1,1,2,1,-1.574193650210704,1
3,10,9,0,-0.5701672553139436,2,1,2,1,-1.3502697926324978,1
1,05,9,0,-0.6368261634155179,0,0,2,1,-1.3054850211168565,1
2,11,9,0,0.09642182570179844,0,1,2,1,-1.2607002496012154,1
1,07,2,0,-0.37019053100922106,1,1,0,1,-1.1263459350542917,1
3,05,2,0,-0.6368261634155179,1,0,2,1,-1.215915478085574,1
1,10,2,0,-0.9034617958218147,2,1,0,1,-1.036776392023009,1
3,11,2,0,0.16308073380337265,0,1,2,1,-1.5294088786950626,1
2,11,2,0,-0.2368727148060726,1,1,0,1,-1.6637631932419863,1
3,10,2,0,-1.3034152444312601,1,1,0,1,-1.5294088786950626,1
2,07,9,0,0.09642182570179844,1,1,0,1,-1.3502697926324978,1
2,09,9,0,0.16308073380337265,2,1,0,1,-1.1711307065699328,1
2,11,2,0,-1.036779612024963,1,0,2,1,-0.9472068489917267,1
2,01,2,0,-0.43684943911079527,1,0,0,1,-0.8576373059604443,2
2,10,2,0,-1.1700974282281116,0,1,2,1,-1.1711307065699328,1
2,10,9,0,-0.30353162290764685,0,1,0,1,-1.3054850211168565,1
3,02,2,0,-0.5035083472123695,0,0,0,1,-0.7680677629291618,3
2,05,2,0,-0.703485071517092,2,0,2,1,-1.6637631932419863,1
1,03,2,0,-1.1034385201265373,2,1,0,1,-1.3054850211168565,0
1,03,2,0,-1.7033686930407053,0,0,0,1,-0.7680677629291618,1
3,11,2,0,-0.10355489860292419,0,0,0,1,-0.8576373059604443,1
1,11,9,0,-0.10355489860292419,0,1,0,1,-1.4398393356637802,1
1,02,9,0,-1.570050876837557,0,1,0,1,-1.5294088786950626,1
1,11,2,0,-1.7700276011422795,2,0,2,1,-1.2607002496012154,1
1,06,9,0,-0.8368028877202405,0,0,2,1,-1.3502697926324978,1
3,10,9,0,-0.9701207039233889,0,0,0,1,-1.0815611635386504,1
3,12,2,0,-1.3034152444312601,0,1,0,1,-1.036776392023009,3
2,10,9,0,-0.1702138067044984,2,1,2,1,-1.6189784217263452,1
3,12,2,0,-1.570050876837557,2,0,2,1,-1.2607002496012154,1
3,11,2,0,-1.1700974282281116,1,1,0,1,-0.9472068489917267,1
1,10,9,0,-0.5701672553139436,1,0,0,1,-0.9024220774760855,1
1,08,2,0,-0.6368261634155179,2,0,2,1,-1.395054564148139,0
3,12,9,0,-1.5033919687359827,2,0,2,1,-1.2607002496012154,1
2,06,2,0,0.16308073380337265,1,1,2,1,-1.1263459350542917,1
3,10,2,0,-0.5701672553139436,0,1,2,1,-1.036776392023009,1
2,11,9,0,-0.10355489860292419,1,0,2,1,-0.9024220774760855,1
3,11,9,0,-0.30353162290764685,1,1,0,1,-1.215915478085574,1
2,10,1,3,-0.8368028877202405,0,2,0,1,-0.812852534444803,1
1,11,1,3,-1.1700974282281116,1,1,3,1,-0.32022004777274954,1
2,11,1,3,-0.2368727148060726,1,1,3,1,-1.1263459350542917,1
1,11,1,3,-0.30353162290764685,0,1,0,1,-1.1711307065699328,1
3,11,5,3,-0.6368261634155179,0,1,0,1,-1.4398393356637802,1
4,10,5,3,-0.10355489860292419,2,2,3,1,-1.1263459350542917,1
1,10,1,3,0.22973964190494686,0,1,0,1,-1.036776392023009,1
4,10,5,3,-0.03689599050134998,2,1,0,1,-0.991991620507368,1
4,10,5,3,-1.036779612024963,2,2,0,1,-0.9472068489917267,1
1,11,5,3,-1.7700276011422795,1,1,0,1,-1.6637631932419863,1
3,11,1,3,-1.636709784939131,2,2,0,1,-1.6189784217263452,1
4,11,1,3,-1.636709784939131,0,1,3,1,-0.409789590804032,0
4,10,1,3,-1.5033919687359827,2,2,0,1,-1.5294088786950626,1
4,10,1,3,-0.5701672553139436,1,2,0,1,-0.9472068489917267,1
4,11,5,3,0.09642182570179844,0,1,3,1,-0.4545743623196732,1
2,11,1,3,-0.1702138067044984,2,1,3,1,-1.0815611635386504,1
2,11,1,3,-1.7700276011422795,0,1,0,1,-0.812852534444803,1
3,10,1,3,-1.570050876837557,0,2,0,1,-1.0815611635386504,2
1,10,1,3,0.09642182570179844,0,1,3,1,-0.5889286768665969,1
3,10,1,3,0.09642182570179844,2,1,0,1,-1.4846241071794215,1
4,11,1,3,-0.10355489860292419,1,1,3,1,-1.1711307065699328,1
1,10,1,3,-0.10355489860292419,0,1,3,1,-0.9472068489917267,1
2,10,1,3,-1.570050876837557,2,1,0,1,-1.4846241071794215,0
1,10,1,3,-0.703485071517092,1,1,3,1,-1.036776392023009,1
3,10,5,3,-0.9034617958218147,1,2,3,1,-0.36500481928839074,1
1,11,5,3,-0.6368261634155179,0,2,3,1,-0.7680677629291618,2
3,11,5,3,-0.03689599050134998,1,2,0,1,-0.8576373059604443,2
4,10,5,3,-1.7700276011422795,2,1,3,1,-0.49935913383531444,1
4,10,1,3,-0.37019053100922106,1,2,3,1,-0.7680677629291618,1
1,11,5,3,-0.7701439796186663,1,1,0,1,-1.2607002496012154,1
1,10,5,3,-1.636709784939131,1,2,0,1,-1.574193650210704,1
2,10,5,3,-0.30353162290764685,2,1,0,1,-1.3054850211168565,1
4,11,5,3,-0.43684943911079527,1,2,3,1,-0.7232829914135206,1
2,10,1,3,-1.2367563363296858,0,2,3,1,-0.32022004777274954,1
2,11,1,3,-0.30353162290764685,2,1,3,1,-0.36500481928839074,3
2,11,1,3,-1.570050876837557,1,1,0,1,-1.574193650210704,1
3,11,1,3,-0.43684943911079527,2,2,0,1,-1.1263459350542917,2
4,10,1,3,-1.5033919687359827,2,1,0,1,-0.9472068489917267,1
3,10,1,3,-1.1034385201265373,1,2,0,1,-0.9024220774760855,1
3,10,1,3,0.22973964190494686,1,1,0,1,-1.3054850211168565,1
2,10,1,3,-0.43684943911079527,0,2,0,1,-1.574193650210704,1
4,10,1,3,-0.10355489860292419,1,2,0,1,-0.812852534444803,1
1,10,1,3,-1.2367563363296858,2,2,0,1,-1.6637631932419863,1
2,10,1,3,-0.10355489860292419,1,1,0,1,-0.991991620507368,1
4,11,1,3,-1.636709784939131,2,1,0,1,-1.4846241071794215,1
1,10,5,3,-1.4367330606344084,2,1,3,1,-1.1263459350542917,2
4,11,1,3,-0.2368727148060726,1,1,3,1,-0.5441439053509557,1
4,11,1,3,-1.1034385201265373,1,2,0,1,-0.9472068489917267,1
3,11,1,3,-1.2367563363296858,2,1,0,1,-1.395054564148139,1
1,10,5,3,0.09642182570179844,0,1,3,1,-1.1263459350542917,1
1,11,1,3,-0.8368028877202405,0,1,0,1,-0.8576373059604443,1
4,11,5,3,-0.30353162290764685,1,1,3,1,-0.812852534444803,1
4,10,5,3,0.029762917600224235,0,2,3,1,-0.991991620507368,1
1,10,1,3,-1.636709784939131,2,2,3,1,-1.1711307065699328,2
2,10,5,3,-1.7700276011422795,2,2,0,1,-1.215915478085574,1
3,10,1,3,-0.5035083472123695,2,1,3,1,-0.6784982198978794,1
3,10,5,3,0.09642182570179844,0,1,3,1,-0.8576373059604443,1
1,10,5,3,-0.37019053100922106,2,2,0,1,-1.6637631932419863,1
4,10,1,3,-0.5701672553139436,0,2,3,1,-0.7680677629291618,1
2,11,5,3,-0.9034617958218147,0,1,3,1,-0.36500481928839074,1
2,11,1,3,-0.703485071517092,0,1,3,1,-1.1263459350542917,1
2,11,5,3,-0.37019053100922106,2,2,3,1,-1.1263459350542917,1
2,11,5,3,-0.9034617958218147,0,2,0,1,-0.7680677629291618,1
2,10,1,3,-0.703485071517092,2,2,3,1,-1.1263459350542917,3
1,11,5,3,-0.1702138067044984,1,1,0,1,-0.7680677629291618,1
3,11,5,3,-0.03689599050134998,2,2,3,1,-0.6784982198978794,1
3,10,1,3,-0.9034617958218147,1,2,3,1,-1.1263459350542917,1
2,10,5,3,-1.036779612024963,1,2,3,1,-0.7232829914135206,1
4,10,5,3,-0.7701439796186663,1,1,3,1,-1.036776392023009,0
1,11,5,3,-1.7700276011422795,0,2,3,1,-0.6337134483822381,1
4,10,5,3,-0.9701207039233889,2,1,3,1,-0.6784982198978794,1
1,11,1,3,-1.4367330606344084,1,1,0,1,-1.4846241071794215,1
4,11,1,3,-0.703485071517092,2,2,0,1,-0.812852534444803,1
2,10,5,3,-1.036779612024963,0,1,0,1,-1.395054564148139,1
2,11,5,3,-0.30353162290764685,0,1,0,1,-0.7680677629291618,1
3,11,5,3,-0.5701672553139436,2,1,0,1,-0.7680677629291618,1
1,11,5,3,-1.4367330606344084,0,2,0,1,-1.1711307065699328,2
2,10,1,3,-1.3700741525328342,1,2,3,1,-0.32022004777274954,1
2,10,5,3,-1.7700276011422795,2,1,3,1,-0.8576373059604443,1
4,11,1,3,-1.7700276011422795,1,2,0,1,-0.9472068489917267,3
2,10,1,3,0.09642182570179844,1,1,0,1,-1.5294088786950626,1
1,10,1,3,-1.5033919687359827,1,1,3,1,-0.812852534444803,1
2,10,1,3,-1.4367330606344084,0,2,0,1,-1.4398393356637802,1
1,10,1,3,0.22973964190494686,0,2,0,1,-1.1263459350542917,1
4,10,1,3,-0.7701439796186663,2,2,3,1,-0.8576373059604443,1
4,10,1,3,0.22973964190494686,1,1,3,1,-0.36500481928839074,1
4,11,1,3,-0.1702138067044984,0,1,0,1,-0.9024220774760855,1
2,10,5,3,-0.7701439796186663,0,2,0,1,-1.2607002496012154,1
3,11,1,3,-0.9034617958218147,0,2,3,1,-0.812852534444803,1
4,11,1,3,-1.7700276011422795,0,1,3,1,-0.409789590804032,1
2,10,5,3,-0.9701207039233889,1,1,3,1,-0.5889286768665969,1
1,11,1,3,-0.5035083472123695,1,2,3,1,-0.5889286768665969,1
1,11,1,3,-1.1700974282281116,0,2,0,1,-1.395054564148139,1
3,11,1,3,-0.2368727148060726,1,2,3,1,-0.49935913383531444,1
3,10,1,3,-1.1700974282281116,1,2,3,1,-0.6784982198978794,1
3,10,5,3,-1.2367563363296858,2,1,0,1,-1.4846241071794215,1
3,10,5,3,0.22973964190494686,2,2,3,1,-1.1711307065699328,1
1,11,1,3,-0.9701207039233889,2,2,3,1,-1.1711307065699328,1
3,11,1,3,-1.636709784939131,0,2,0,1,-1.6189784217263452,1
4,11,1,3,-0.03689599050134998,2,1,0,1,-1.4846241071794215,3
4,10,1,3,-0.6368261634155179,2,2,0,1,-1.3502697926324978,1
4,10,1,3,-0.5035083472123695,2,2,3,1,-0.9472068489917267,1
1,11,5,3,-1.7033686930407053,1,1,0,1,-1.574193650210704,1
3,10,1,3,-0.703485071517092,2,1,3,1,-0.991991620507368,1
3,10,5,3,0.029762917600224235,0,2,3,1,-1.215915478085574,1
3,11,1,3,-0.5701672553139436,2,2,0,1,-0.8576373059604443,1
4,10,1,3,-0.30353162290764685,0,2,0,1,-1.395054564148139,2
2,10,1,3,-0.9701207039233889,0,1,0,1,-0.8576373059604443,1
2,10,5,3,-0.9701207039233889,0,2,0,1,-1.2607002496012154,1
2,10,1,3,-1.7700276011422795,1,2,3,1,-0.7680677629291618,2
3,10,5,3,-1.7033686930407053,0,2,3,1,-1.0815611635386504,0
3,10,5,3,-1.7700276011422795,0,1,3,1,-1.036776392023009,1
4,10,1,3,-0.2368727148060726,1,1,3,1,-0.49935913383531444,1
2,11,1,3,-1.5033919687359827,1,2,3,1,-1.1711307065699328,1
2,11,5,3,-0.2368727148060726,2,2,0,1,-1.4846241071794215,1
4,11,1,3,-1.636709784939131,0,2,0,1,-1.395054564148139,0
2,11,1,3,0.09642182570179844,1,2,3,1,-0.5889286768665969,1
1,11,1,3,0.029762917600224235,0,2,3,1,-0.6784982198978794,3
2,10,1,3,-1.3700741525328342,0,1,3,1,-0.49935913383531444,1
4,10,1,3,-0.2368727148060726,1,1,0,1,-0.7680677629291618,0
1,11,1,3,0.22973964190494686,0,2,3,1,-0.5889286768665969,1
1,10,1,3,-0.37019053100922106,0,2,0,1,-1.6189784217263452,1
3,11,1,3,-0.9701207039233889,0,1,0,1,-1.574193650210704,1
1,11,5,3,0.09642182570179844,2,1,3,1,-0.991991620507368,1
4,11,5,3,-0.30353162290764685,2,1,0,1,-1.3054850211168565,1
2,11,5,3,0.16308073380337265,2,2,0,1,-1.215915478085574,1
2,10,5,3,0.029762917600224235,1,1,3,1,-0.8576373059604443,1
2,11,1,3,-0.6368261634155179,2,2,3,1,-0.49935913383531444,1
1,11,5,3,-0.2368727148060726,1,2,3,1,-0.812852534444803,1
1,11,5,3,-0.43684943911079527,1,1,0,1,-0.8576373059604443,1
2,10,5,3,-1.3700741525328342,0,1,3,1,-1.1263459350542917,1
2,10,5,3,-1.7700276011422795,0,2,3,1,-1.036776392023009,1
3,11,1,3,-1.5033919687359827,2,2,3,1,-0.6784982198978794,1
1,11,5,3,-0.703485071517092,2,2,0,1,-1.5294088786950626,1
2,11,5,3,0.029762917600224235,2,1,0,1,-0.8576373059604443,1
1,10,1,3,0.09642182570179844,2,2,3,1,-0.7232829914135206,1
1,11,5,3,-1.3034152444312601,1,2,0,1,-1.4846241071794215,1
1,11,1,3,-0.8368028877202405,1,2,0,1,-1.1711307065699328,0
