Crop,State,District,Sub-District,SDate,HDate,CropCoveredArea,CHeight,CNext,CLast,CTransp,IrriType,IrriSource,IrriCount,WaterCov,ExpYield,Season,ndvi,evi,ndwi,gndvi,savi,msavi,target
4,0,6,125,392,66,80,154,9,7,0,0,0,3,56,24,1,4.337420295999783,61.05184266707845,11.301861106203884,1.5495143611752322,6.50546937539277,2627.814453125,0.0
4,0,6,125,409,53,76,224,9,7,0,0,0,5,50,22,1,0.040876939634528035,-1.2601790367653385,9.155511583481527,0.063319317405665,0.061311190141259825,3695.29833984375,0.0
4,0,6,53,280,61,98,171,9,7,2,0,2,3,43,23,1,0.1991041885452882,1.577450907703901,13.190201575584668,0.21162077612742256,0.2986274863008576,2931.89892578125,0.0
4,0,6,53,243,425,86,121,7,9,1,2,0,4,52,23,1,0.18480751127237682,0.9664267536403323,10.843108734788705,0.21276469493920708,0.27718846807264086,3509.819580078125,1.0
2,0,0,55,546,303,86,71,1,6,1,0,1,4,59,10,1,0.10717314816161821,-1.2797760654032224,12.342982744894737,0.13270160401959832,0.16074505364572275,2906.34912109375,0.0
2,0,0,134,390,36,88,93,1,6,1,0,0,4,56,13,1,0.016692906636146955,inf,6.257529317850345,0.04178404973381421,0.025038184715119538,5332.16552734375,0.0
2,0,0,134,196,283,75,82,6,1,0,0,0,3,60,14,1,0.06308920620198429,-1.144078917926189,13.126589619129366,0.09305860544789826,0.09462471842758258,2634.684326171875,1.0
2,0,0,134,298,38,81,104,1,6,0,0,1,4,54,12,1,0.0386143618802924,-0.5545850237618433,4.82243958997964,0.0577532889738724,0.05791941408073991,7034.4619140625,0.0
2,0,0,54,180,38,73,67,6,1,1,2,0,2,56,10,1,0.055928868723359906,0.09669134511795006,5.919576894542885,0.07766439701616491,0.08388953181655415,5814.181640625,0.0
2,0,0,54,203,283,81,76,1,6,2,0,0,4,44,14,1,0.11159409090156602,inf,12.448059249496314,0.13886867955055465,0.16737564477423855,2890.090087890625,0.0
2,0,0,54,468,24,67,76,1,6,1,0,0,3,49,14,1,0.05847503329826521,0.8297708817060505,12.447130955441978,0.0943614447689498,0.08770447979745911,2777.890869140625,0.0
2,0,0,54,466,47,86,62,1,6,2,2,0,4,47,15,1,1.732860394339344,23.059889826398603,10.745564494627244,0.08505983683238678,2.5990463450357004,3360.47900390625,0.0
2,0,0,54,194,32,79,69,1,6,2,2,0,2,43,11,1,0.038278514856187024,0.9271693966755398,9.422568011320305,0.061653238363515,0.057413706822785585,3586.267822265625,3.0
2,0,0,112,371,59,78,114,6,1,0,0,1,6,42,12,1,3.6738050606305874,-30.190962352230915,0.28572528040003325,3.4688106460745733,5.510551977883579,8591.2421875,2.0
2,0,0,112,334,344,73,72,1,6,1,0,1,2,56,10,1,0.11205461451415238,-0.9295968319335924,14.563862856692378,0.13898575367450722,0.16806399479793488,2473.698974609375,2.0
2,0,0,112,180,45,66,83,1,6,1,0,0,6,42,11,1,0.24374414277779768,2.249036876283659,12.983824191116247,0.11764095891100053,0.36557827002603577,2720.27490234375,0.0
2,0,0,112,319,553,64,89,6,1,0,0,0,2,51,15,1,1.5149463483838603,33.57412262878087,14.490656059499662,0.06719173827468904,2.272158530758954,2324.03564453125,0.0
2,0,0,112,508,283,77,108,1,6,0,0,0,3,50,15,1,0.10115222042229625,inf,12.159872731467443,0.1324359465950619,0.15171464935010442,2942.18310546875,0.0
2,0,0,136,220,446,61,89,1,6,2,0,1,4,51,11,1,0.2122494053027592,-0.7120386890631468,11.103123336947862,0.21018251388128242,0.3183470250687446,3459.70166015625,2.0
2,0,0,136,221,281,70,72,1,6,0,2,0,2,53,13,1,0.07557575483969062,1.4952724527370649,12.988686009952119,0.0874353758056226,0.11335249309433716,2647.23681640625,0.0
2,0,0,12,165,553,81,94,6,1,1,2,1,5,54,14,1,0.1965542302286303,-30.036106127257565,13.42329909149128,0.08520234557581692,0.2947998703178917,2558.091064453125,0.0
2,0,0,12,528,61,67,99,6,1,1,2,1,4,51,10,1,0.21131481663130608,1.3453011133122834,12.319313737002526,0.23306857308673282,0.31694325348642843,3181.621337890625,0.0
2,0,0,12,299,53,60,73,1,6,1,2,1,4,51,10,1,0.48139250395647537,-24.95860896867424,11.024481183027076,0.04318107028370249,0.722027416640695,3006.5595703125,0.0
2,0,0,12,182,61,90,108,6,1,1,2,0,3,47,10,1,0.9492697775055381,4.800846737631331,15.258614626449736,0.1723570423742679,1.4237240236737305,2461.14453125,0.0
2,0,0,12,299,262,86,69,1,6,1,2,0,2,54,11,1,1.811120214735517,inf,14.678795247287331,0.07613019724017382,2.7163690122171262,2291.005126953125,0.0
2,0,0,46,562,444,81,105,6,1,2,0,0,2,60,13,1,0.09217812386985982,inf,13.669912805693466,0.12609891522496355,0.1382531816126619,2597.082275390625,0.0
2,0,0,46,278,425,71,79,6,1,1,2,0,6,47,12,1,0.12539080270120578,-1.910671054937972,11.4007293107203,0.15473679110857533,0.18807038807978455,3207.35595703125,0.0
2,0,0,46,218,366,61,109,1,6,0,2,1,4,47,15,1,1.1083952175188,-7.955552742355851,12.353251475962546,0.06339504905727587,1.6624311387792523,2731.8046875,0.0
2,0,0,46,429,425,77,95,1,6,1,0,0,5,56,11,1,1.6570957272202775,inf,13.113085827428433,0.07843408354478724,2.4853827577849095,2605.400390625,0.0
2,0,0,46,369,36,66,100,6,1,0,2,1,5,57,12,1,0.0635445656654452,inf,7.236947622288058,0.086431711203925,0.09531160932767502,4780.3271484375,0.0
2,0,0,55,390,59,85,65,1,6,1,0,0,3,48,15,1,0.09211098804220649,0.693642530389454,10.314017793606194,0.12030240678186963,0.13815535085678068,3651.11328125,1.0
2,0,0,55,215,61,76,61,6,1,0,0,0,2,58,15,1,3.3165207048574046,12.566446228715225,16.46852913978626,0.18319737727225752,4.974118161821846,2168.771728515625,0.0
2,0,0,55,192,344,81,97,6,1,0,2,0,3,50,13,1,0.10776609577586335,1.0900390156110578,11.883799481292762,0.14903958219167662,0.16163515132525566,3062.56201171875,0.0
2,0,0,55,428,38,89,62,1,6,1,0,1,3,49,14,1,0.041374645535806005,inf,5.961277818070018,0.06427063797230047,0.06205917210428114,5704.64208984375,0.0
2,0,0,55,163,47,82,93,1,6,1,2,0,3,57,10,1,4.91935103189995,53.77897864119823,10.797416592307306,0.05663234800016084,7.378395650869462,3187.331298828125,0.0
2,0,0,147,183,57,73,102,6,1,1,0,0,3,45,12,1,0.017849027198080392,-0.33575671190805295,5.486216948644547,0.03677601114304207,0.02677242881896912,6070.16015625,0.0
2,0,0,147,336,45,83,60,6,1,0,0,1,4,44,11,1,0.08171891803299172,inf,9.468053447227923,0.11560560293192879,0.12256973609650876,3737.347412109375,0.0
2,0,0,147,391,63,66,84,1,6,1,2,1,6,53,12,1,0.20346742774778478,1.0582753825031916,11.038643662938544,0.24158248896495282,0.3051759431647204,3538.524658203125,0.0
2,0,0,147,163,281,81,70,6,1,1,0,1,5,58,14,1,0.10105695018078661,inf,11.961423205123303,0.13633079436815518,0.15157200729060044,3001.79638671875,0.0
2,0,0,147,562,55,84,60,6,1,2,2,1,4,50,10,1,0.03594552020122609,1.065426516629172,5.4578869092611155,0.03358739216344231,0.053916012520789446,6092.16455078125,0.0
2,0,0,147,215,513,88,60,1,6,2,0,1,3,54,12,1,0.11551282269078741,-1.074111747394733,12.322758870807945,0.12946052300658087,0.17325312305661578,2897.823974609375,0.0
2,0,0,147,167,34,62,77,1,6,1,2,1,2,54,14,1,3.8471816013876725,-76.4728735869596,4.560208793744944,0.023239621116524927,5.770575536841503,7233.2080078125,0.0
2,0,0,147,318,38,86,70,1,6,1,2,1,4,48,11,1,0.03160689623310529,-0.30042051547276377,4.143473589667596,0.04901875109173212,0.04740884359773066,8137.02685546875,0.0
2,0,0,147,564,574,65,91,6,1,2,0,0,6,54,13,1,0.14353019466166303,-0.20821781888712207,12.15039835662473,0.16173310840842028,0.21527567874326362,3021.239990234375,3.0
2,0,0,147,180,22,79,116,1,6,0,2,0,4,48,15,1,0.6891294460807179,5.048207218308542,10.105644616625673,0.37378523378899886,1.0336041696704465,3548.804443359375,1.0
2,0,0,147,211,446,61,65,1,6,2,0,1,6,49,11,1,1.6841740488173946,36.94340567992846,10.69237387669637,1.3034324057240079,2.52599907344565,3085.151123046875,0.0
2,0,0,147,167,50,76,115,6,1,1,2,1,3,48,10,1,0.12134016098069073,-0.6415223993587452,12.093002838917336,0.1458578646384301,0.18199375714513907,2990.740234375,2.0
2,0,0,147,506,51,71,94,6,1,0,0,1,6,54,15,1,0.10872797546698444,-1.4755835237755939,12.785163556696707,0.12035999547355462,0.1630764549245279,2781.58544921875,0.0
2,0,0,41,562,323,71,113,1,6,2,0,1,3,40,12,1,0.0494846951536058,-1.619678054846646,12.878113048550343,0.08717220082896582,0.07422004858744409,2669.49609375,0.0
2,0,0,41,262,59,86,110,1,6,1,2,1,5,60,12,1,0.048903462391193295,inf,5.984481989151634,0.07109922724858149,0.07335187281189764,5713.38427734375,0.0
2,0,0,41,176,366,86,65,1,6,1,2,1,5,59,13,1,0.14956361633563756,-3.907815419719838,13.522257456711424,0.0799300468570737,0.22432186024451484,2523.934326171875,2.0
2,0,0,41,172,531,89,93,6,1,1,0,0,4,57,15,1,0.10222666619525465,-0.9854681542097363,13.71628684396583,0.12347860587764435,0.15332423889536362,2583.41845703125,1.0
2,0,0,14,563,366,86,107,1,6,0,0,1,2,40,10,1,0.10259285069327848,inf,12.190860484709892,0.1288216055175808,0.15387521555272524,2919.66259765625,0.0
2,0,0,14,486,344,76,63,6,1,2,0,0,4,59,13,1,0.13282559415114523,1.0228683281049142,12.154975512495984,0.1719285609721259,0.1992204080586051,3036.38525390625,0.0
2,0,0,14,392,490,63,81,6,1,0,0,1,5,60,10,1,0.1625881688871256,inf,12.43211275545621,0.18646435584383775,0.24385934658312056,3001.120849609375,0.0
2,0,0,14,487,511,90,113,1,6,2,0,0,6,57,15,1,0.22044430442765595,-0.8691027391389965,11.687826568324182,0.23034735877938395,0.3306378525205666,3372.15380859375,0.0
2,0,0,14,196,65,82,85,1,6,0,0,1,5,49,12,1,0.13081128751491064,0.6324882477430964,13.315856398772743,0.17328148706998864,0.19619787226848348,2781.465576171875,0.0
2,0,0,14,165,531,69,111,1,6,1,2,1,4,49,10,1,0.1535541968749264,3.8428047411729516,12.521565553295872,0.17804703997464752,0.23030962992184048,2961.91845703125,3.0
2,0,0,14,172,32,70,110,1,6,2,2,0,3,50,15,1,0.030188013068131157,-0.32255489794529424,11.171126521346302,0.04929631117623291,0.04527822507995378,2981.093505859375,2.0
2,0,0,58,207,50,65,100,6,1,2,0,1,3,49,15,1,0.09079758947647396,1.19919656055205,12.730035313111419,0.11420008287105585,0.1361841016155963,2795.60400390625,0.0
2,0,0,58,546,467,65,101,1,6,0,0,0,4,57,14,1,0.18051082345013758,-0.07926452149747723,12.560938191609809,0.19816228749331014,0.27074064108425583,3009.783935546875,0.0
2,0,0,20,201,469,86,107,1,6,2,0,0,4,42,13,1,0.2129529307818606,inf,12.149074545830816,0.23220417905678142,0.31940113794141156,3248.97509765625,3.0
2,0,0,20,185,553,68,67,1,6,1,0,1,3,40,14,1,0.24965131138346355,inf,14.022324157204912,0.07386376593057437,0.37443551060509883,2414.976806640625,0.0
2,0,0,20,297,403,89,103,6,1,1,0,1,3,46,12,1,8.6554541541095,278.7425086956526,13.86062280580955,0.04258635853577252,12.981841292425777,2377.958740234375,0.0
2,0,0,17,279,425,74,83,6,1,2,0,1,6,59,13,1,0.17115967665706233,2.68863857744068,12.29390560498983,0.1285905694266562,0.2567148200471629,2902.52392578125,0.0
2,0,0,17,410,365,61,71,1,6,0,0,0,6,52,12,1,0.16895464196408008,inf,11.70178005829882,0.19108702080189205,0.25340944220633893,3199.8544921875,0.0
2,0,0,17,203,531,63,72,6,1,1,2,0,6,49,14,1,0.12624744416508094,2.517110495543393,12.296655631764285,0.15946819407225304,0.1893537640963823,2968.227783203125,2.0
2,0,0,138,172,444,64,111,6,1,1,2,1,6,41,15,1,0.08272772997007459,-1.4616333601324172,13.39106030277449,0.11490659392099771,0.1240792404994961,2626.74365234375,0.0
2,0,0,46,278,61,67,93,6,1,1,2,0,3,49,15,1,0.326524663328813,1.446870945632895,10.811100122202822,0.3382223976183648,0.4897459772422085,3867.105712890625,0.0
2,0,0,46,486,26,78,108,1,6,1,0,0,2,43,13,1,0.16777867893987117,-2.276336780615292,13.10950980325763,0.18980856407064275,0.25164340868478535,2867.4736328125,1.0
2,0,0,46,369,47,62,85,1,6,0,0,0,5,58,12,1,0.16438843591353958,1.4690175881198875,11.940744299746793,0.15398046829025833,0.24655975356933313,3046.04638671875,0.0
2,0,0,46,192,55,77,67,6,1,1,2,1,6,58,14,1,1.4982098946435047,222.7443172720839,5.4803078309708715,0.025343613021847115,2.2472211193601277,6030.74755859375,0.0
2,0,0,46,466,283,80,79,1,6,2,2,0,2,53,13,1,0.11117981958640807,-1.6665946825618043,12.014990997674525,0.13117195109585844,0.16675476318155838,2978.82080078125,0.0
2,0,0,46,165,551,78,106,6,1,2,0,1,4,41,13,1,3.7046881098412947,inf,12.087163792801192,0.04868235115193203,5.556523681268864,2760.98583984375,0.0
2,0,0,2,544,403,78,84,1,6,1,0,1,6,46,13,1,0.14454180005095132,inf,11.063724717273683,0.16635868631093068,0.216794640889764,3327.702392578125,1.0
2,0,0,2,242,344,74,101,6,1,1,2,0,5,57,13,1,0.17416294917989802,-2.181071578225181,12.045233958055817,0.18476366461356902,0.261220329913874,3096.128173828125,0.0
2,0,0,2,335,48,65,116,1,6,1,2,1,4,58,12,1,0.17900592823892658,1.6670483309946245,12.348605293807651,0.19526745894436626,0.26848406936741853,3061.5146484375,1.0
2,0,0,2,445,26,75,96,6,1,2,0,1,5,41,14,1,0.1771479995647984,1.4114830119423227,12.95826620319863,0.20051143398174626,0.2656961339467773,2916.84814453125,0.0
2,0,0,2,391,492,67,109,1,6,2,0,1,3,45,14,1,0.11363611653770997,inf,12.449871820805143,0.13069974458654446,0.17043866253648265,2891.328125,0.0
2,0,0,20,546,40,75,118,1,6,1,2,0,4,51,10,1,0.3854234322589585,1.3918664769027211,9.395872758291414,0.39305175092392236,0.5780927962504157,4629.625,0.0
2,0,0,20,545,553,77,80,1,6,1,2,0,3,42,13,1,0.7725893101364327,74.45035740871612,13.577525698076931,0.11079465770806492,1.1587537911068526,2556.039306640625,0.0
2,0,0,20,354,40,79,116,1,6,0,2,1,3,49,13,1,0.31340835673968,-0.14931354076712147,10.302301206098234,0.3225359798086517,0.4700757919420802,4070.187744140625,0.0
2,0,0,20,445,55,75,67,1,6,1,0,0,5,48,10,1,0.11472871812959795,-11.18992035407824,6.501063359817412,0.027218664274190025,0.17208487939276673,5073.82275390625,0.0
2,0,0,20,410,346,70,67,1,6,1,0,0,4,42,14,1,0.0716596564882938,inf,13.389276872139915,0.07102022716364319,0.10747865851699111,2527.792724609375,0.0
2,0,0,17,263,30,66,61,1,6,0,2,1,4,56,11,1,0.09269385977838099,-0.9151494043650364,12.577390731783398,0.1159635078759527,0.13902767163326424,2801.809814453125,0.0
2,0,0,138,222,423,76,92,6,1,0,0,0,6,51,15,1,0.12872837564540263,2.079197775406585,13.003210245048507,0.16413124302875848,0.19307395452076462,2822.15380859375,0.0
2,0,0,17,187,531,71,63,1,6,0,0,1,6,58,14,1,0.11588749358288811,inf,12.468361468203176,0.1470268744995421,0.17381505153370894,2899.072265625,1.0
2,0,0,17,187,50,72,113,1,6,2,0,0,5,50,13,1,0.13591307716448345,-0.257052586533467,11.635035078344446,0.15059957494739148,0.2038519118301864,3134.5869140625,0.0
2,0,0,17,445,612,69,105,6,1,2,2,1,6,60,11,1,0.1005573913734495,-0.9897673887091879,12.102452293152668,0.12113142111386091,0.1508223899018852,2925.766845703125,0.0
2,0,0,17,174,551,66,104,6,1,2,2,0,3,52,12,1,0.08028108913990013,-0.42021072734760717,13.296927362157,0.11290858068649857,0.03830081659930992,841.5223388671875,0.0
2,0,0,17,182,63,73,77,1,6,2,0,0,4,43,12,1,0.15824984646444068,0.6536852480875237,10.416188550527334,0.2020720107916802,0.2373564590882601,3639.439697265625,0.0
2,0,0,17,355,572,82,72,1,6,1,2,1,3,50,10,1,0.20700318385311448,-2.845481748489903,12.523790344899309,0.14514129766047681,0.31047425135619766,2888.322509765625,0.0
2,0,0,17,336,45,60,63,6,1,1,0,1,5,59,14,1,0.2879156601892103,1.6298832778659655,12.50030734605663,0.2234162744692411,0.4318289892849634,2922.74755859375,0.0
2,0,0,17,297,365,76,86,6,1,0,2,0,5,58,14,1,0.1307078397285431,-1.1254871514222708,12.74269398785153,0.16135047693366433,0.19604315382946977,2874.0400390625,0.0
2,0,0,138,528,48,63,89,1,6,0,0,0,2,41,11,1,0.14720120590896163,-0.42703843078452836,12.933097034158601,0.16640834968263246,0.22078039811914385,2847.290771484375,0.0
2,0,0,138,488,45,80,72,1,6,2,0,1,6,48,13,1,0.1269393409754389,0.7861099518479171,12.5515083910453,0.16013915209326027,0.19039121015927987,2913.578857421875,0.0
2,0,0,138,428,55,64,76,6,1,2,2,1,5,49,14,1,0.21526651824422557,-4.019276545424407,4.753350729132738,0.02664831363965197,0.32288828712637135,6951.68408203125,0.0
2,0,0,138,201,401,79,112,1,6,0,2,0,3,50,11,1,0.16122199010997595,-0.023155875940244035,12.32978674609625,0.19327968383610472,0.24181078402070957,3051.615966796875,0.0
2,0,0,138,428,63,83,106,1,6,2,2,0,4,43,11,1,0.14945727914071213,0.6974189527734241,9.625479954644497,0.19077614098656726,0.22416974720823574,3895.315673828125,3.0
2,0,0,2,299,572,66,82,1,6,1,0,1,5,41,14,1,0.13255736151712308,0.990812420850597,12.157640387173371,0.16320056869465865,0.19881805211721423,3017.74755859375,0.0
2,0,0,2,242,65,90,83,1,6,1,2,1,5,46,11,1,0.06308089822079939,0.5893152804535946,12.168968428138465,0.10351966091875485,0.09461294158027723,2869.285888671875,0.0
2,0,0,2,409,593,69,110,6,1,2,2,0,4,40,10,1,0.3809453942231565,14.846171817587654,11.94581990010659,0.15704929393263523,0.57136220600215,2993.477294921875,3.0
2,0,0,20,221,262,76,80,1,6,1,2,1,3,51,10,1,0.17197942125339896,2.013937214264536,12.24403426619083,0.19805332427519515,0.257945368813411,3080.94873046875,0.0
2,0,0,20,487,59,88,120,6,1,1,2,0,2,47,15,1,0.3431721805780838,1.2269788608692584,9.752881714010245,0.3538863740388653,0.5147203494178747,4430.1474609375,0.0
2,0,0,20,447,63,89,118,1,6,2,2,1,3,41,14,1,0.22400172602706905,0.8663677623416709,9.01027102066186,0.2638683267387145,0.3359796310220393,4386.82275390625,0.0
2,0,0,20,222,59,66,61,1,6,1,0,1,2,53,13,1,0.2076552500680958,1.5051560315968764,9.36077097633157,0.23339751956083465,0.3114604327843228,4142.24169921875,0.0
2,0,0,20,187,346,60,113,6,1,2,2,0,6,56,10,1,0.06591744822070862,inf,12.951683104785953,0.09707897694416756,0.09886673911949292,2676.60205078125,0.0
2,0,0,20,200,366,66,62,1,6,1,0,1,2,58,10,1,0.10903695395163998,inf,12.395666563502576,0.13878173854874173,0.16354047323429796,2905.771484375,0.0
2,0,0,20,408,490,85,112,6,1,0,0,1,3,43,15,1,0.18761446715708535,1.7253205608846873,12.007765543003142,0.20968757732988227,0.281396443564678,3188.09033203125,0.0
2,0,0,14,574,59,83,97,6,1,1,0,0,6,49,15,1,0.5734615545839937,-10.920604307607393,4.231349641937224,0.023567970325912155,0.8601649454843125,7799.908203125,0.0
2,0,0,14,174,469,70,84,1,6,0,0,1,2,49,14,1,0.6367032333185253,inf,12.854290669928792,0.0794349745504764,0.9549587928948119,2657.264404296875,0.0
2,0,0,14,183,51,68,77,6,1,2,0,0,6,52,15,1,0.2070435563716656,inf,10.525066481004881,0.2023973580312305,0.3105404187759006,3631.695068359375,0.0
2,0,0,14,427,50,71,117,6,1,1,2,0,2,53,12,1,0.11303278957693066,0.999265556578183,12.293512742396766,0.13965842300157125,0.16953391184117472,2940.6142578125,0.0
2,0,0,41,165,593,62,79,1,6,0,2,0,3,47,11,1,0.07683910076901435,-0.8321093314475032,13.078979313466123,0.10258101094102723,0.11524746401695744,2665.47314453125,0.0
2,0,0,41,563,34,90,83,6,1,0,0,1,2,53,10,1,0.01420313899873679,-0.16398366452277532,4.4703724419309365,0.03174152851063552,0.02130398855648685,7427.724609375,0.0
2,0,0,41,355,490,63,107,6,1,0,2,0,2,51,12,1,0.11443123417138833,-1.606976743110406,13.12782822473356,0.13207039773242576,0.1716298578536054,2719.6796875,0.0
2,0,0,147,428,24,82,97,6,1,2,0,0,3,51,13,1,0.171560683901372,3.6530595876211565,12.46579740643002,0.20228230873863193,0.2573170462747425,3038.308349609375,0.0
2,0,0,147,574,446,78,114,6,1,0,2,0,6,47,15,1,0.08706941174278267,inf,12.198076360634827,0.12037509631869729,0.1305926898741382,2919.324462890625,0.0
2,0,0,147,220,612,69,64,6,1,0,0,0,5,60,12,1,0.1248170453138275,-1.3233684016132752,11.85770700015111,0.14383678312990414,0.18720893624256277,3055.265625,0.0
2,0,0,147,280,281,64,110,6,1,0,2,0,2,42,14,1,0.11490023370008878,0.05265154799278128,11.68547543816402,0.13046627710413353,0.17233506106605315,3058.07177734375,0.0
2,0,0,147,192,423,66,117,6,1,0,0,1,2,49,10,1,0.1582924355541266,inf,12.012064291742922,0.1750407917142455,0.2374170680616716,3088.11376953125,2.0
2,0,0,147,564,22,83,84,1,6,1,0,1,3,58,15,1,,,,,,,2.0
2,0,0,147,355,44,75,62,1,6,0,0,1,2,47,12,1,0.11212634512856956,1.7558394812904141,10.523030952941902,0.14696938849000307,0.16817626420772308,3437.71484375,0.0
2,0,0,147,563,572,60,76,6,1,0,0,1,3,40,10,1,0.1546068299880918,-5.491788490150017,11.84886304657362,0.17732890029785378,0.2318895332292588,3131.895751953125,0.0
2,0,0,147,544,51,71,64,6,1,1,2,1,5,58,12,1,0.2046533900786642,inf,13.40389560753914,0.13240044873250337,0.3069477953624074,2676.593505859375,0.0
2,0,0,147,201,303,61,67,1,6,0,2,1,4,47,15,1,0.07604949088153991,inf,12.330657952062127,0.10760227763119817,0.11406378517551757,2837.7255859375,0.0
2,0,0,55,170,551,66,108,1,6,1,2,1,2,54,10,1,0.11170389168056274,-2.5883329839749076,13.74135604345426,0.13828486113681357,0.16753880975059945,2618.637451171875,0.0
2,0,0,55,279,467,70,94,6,1,1,0,0,3,40,15,1,0.1414858903386284,-2.2412447201361387,13.12582221472367,0.1626531020905537,0.21220799756419131,2797.339599609375,0.0
